id,type,species,year,district,street,street_location,X,Y
2755,Gade- og allétræer,Platan,2008,Vanløse,Sallingvej,Siderabat,12.506472982261277,55.69325544860847
79754,Gade- og allétræer,Lind,2005,Valby,Mølle Allé,Fortov,12.517024058234247,55.665248690540835
84790,Gade- og allétræer,Lind,2018,Valby,Mølle Allé,Fortov,12.517473257630915,55.6651562247192
6881,Gade- og allétræer,Robinie,2008,Vesterbro-Kongens Enghave,Dannebrogsgade,Fortov,12.552988210062669,55.669186278185045
6883,Gade- og allétræer,Løn,2012,Vesterbro-Kongens Enghave,Dannebrogsgade,Fortov,12.552825998193898,55.66942531466731
23615,Gade- og allétræer,Platan,2009,Vesterbro-Kongens Enghave,Sønder Boulevard,Midterrabat,12.540941359392404,55.6637031621312
23740,Gade- og allétræer,Robinie,2009,Brønshøj-Husum,Gavlhusvej,Torv og plads,12.488792231083993,55.721769015190866
23741,Gade- og allétræer,Robinie,2009,Brønshøj-Husum,Gavlhusvej,Torv og plads,12.4889797921266,55.721719351016716
24632,Gade- og allétræer,Æble,2009,Vesterbro-Kongens Enghave,Ballumgade,Vejareal,12.543254790047273,55.66959644335298
26465,Gade- og allétræer,Robinie,2011,Brønshøj-Husum,Gavlhusvej,Torv og plads,12.484957968558572,55.722581647958904
26467,Gade- og allétræer,Robinie,2011,Brønshøj-Husum,Gavlhusvej,Torv og plads,12.485501933300178,55.722526181339106
26468,Gade- og allétræer,Robinie,2011,Brønshøj-Husum,Gavlhusvej,Torv og plads,12.485739594054587,55.722486800086095
26470,Gade- og allétræer,Robinie,2011,Brønshøj-Husum,Gavlhusvej,Torv og plads,12.486511891298038,55.72233259340832
26471,Gade- og allétræer,Robinie,2011,Brønshøj-Husum,Gavlhusvej,Torv og plads,12.487656327160034,55.72208081990078
9840,Gade- og allétræer,Røn,2005,Østerbro,Haraldsgade,Fortov,12.557903494452832,55.70854398554517
10218,Gade- og allétræer,Ask,2003,Østerbro,Borthigsgade,Vejareal,12.55888140552828,55.71184671418738
10219,Gade- og allétræer,Ask,2003,Østerbro,Borthigsgade,Vejareal,12.558984635767207,55.71186307958108
24477,Gade- og allétræer,Pære,2010,Vesterbro-Kongens Enghave,Tranehavevej,Vejareal,12.533851075647952,55.65811921748851
24478,Gade- og allétræer,Pære,2010,Vesterbro-Kongens Enghave,Tranehavevej,Vejareal,12.533962584874242,55.65814217940034
11643,Gade- og allétræer,Platan,2003,Østerbro,Strandboulevarden,Midterrabat,12.585772469497446,55.707343257116165
11700,Gade- og allétræer,Lind,2010,Østerbro,Ribegade,Fortov,12.580147587651753,55.70233645026047
24482,Gade- og allétræer,Pære,2010,Vesterbro-Kongens Enghave,Tranehavevej,Vejareal,12.536828955144635,55.65590117572543
24483,Gade- og allétræer,Pære,2010,Vesterbro-Kongens Enghave,Tranehavevej,Vejareal,12.53673209592919,55.655857239218946
11823,Gade- og allétræer,Ask,2005,Østerbro,Vordingborggade,Fortov,12.581240612006573,55.70801763450641
11877,Gade- og allétræer,Lind,2003,Østerbro,Borgervænget,Siderabat,12.56329486320661,55.71425237996719
12366,Gade- og allétræer,Platan,2009,Østerbro,Strandvejen,Vejareal,12.577093741851009,55.71748763514725
12369,Gade- og allétræer,Platan,2009,Østerbro,Strandvejen,Vejareal,12.577053132884416,55.717798639409466
12396,Gade- og allétræer,Platan,2009,Østerbro,Strandvejen,Vejareal,12.577389121704496,55.717450011191275
82397,Gade- og allétræer,Elm,2016,Vesterbro-Kongens Enghave,Værnedamsvej,Fortov,12.549887283309324,55.67344671682606
84270,Gade- og allétræer,Tretorn,2015,Vesterbro-Kongens Enghave,Arni Magnussons Gade,Fortov,12.56575348404122,55.66573487081871
84750,Gade- og allétræer,Pære,2018,Vesterbro-Kongens Enghave,Jerichausgade,Vejareal,12.53758924516274,55.666744068191115
84751,Gade- og allétræer,Pære,2018,Vesterbro-Kongens Enghave,Jerichausgade,Vejareal,12.537691572844185,55.666732433888846
89125,Gade- og allétræer,El,2019,Vesterbro-Kongens Enghave,Abel Cathrines Gade,Fortov,12.5602712129007,55.671253134581704
89592,Gade- og allétræer,Røn,2019,Brønshøj-Husum,Ruten,Fortov,12.484839666522483,55.71766256033762
89749,Gade- og allétræer,Eg,2010,Vesterbro-Kongens Enghave,Hedebygade,Fortov,12.544272571650861,55.66900544938024
90039,Gade- og allétræer,Æble,2009,Vesterbro-Kongens Enghave,Møgeltøndergade,Vejareal,12.542820264618792,55.669537501520615
14418,Gade- og allétræer,Lind,2006,Indre By,Dag Hammarskjölds Allé,Fortov,12.582970936962537,55.69454911449162
14571,Gade- og allétræer,Røn,2010,Østerbro,Willemoesgade,Fortov,12.583891824391149,55.69812710545893
14582,Gade- og allétræer,Røn,2003,Østerbro,Willemoesgade,Vejareal,12.584610454099993,55.69826598099522
14598,Gade- og allétræer,Røn,2009,Østerbro,Lipkesgade,Vejareal,12.585400156853455,55.697824668407776
14924,Gade- og allétræer,Lind,2006,Østerbro,Århusgade,Fortov,12.582489841016294,55.706409352808066
14944,Gade- og allétræer,Kirsebær/Blomme,2010,Østerbro,Løgstørgade,Fortov,12.583447434320938,55.70788950863568
14983,Gade- og allétræer,Platan,2003,Østerbro,Strandboulevarden,Midterrabat,12.58389112282689,55.709228525233854
14999,Gade- og allétræer,Lind,2003,Østerbro,Strandboulevarden,Midterrabat,12.586380265127303,55.706121311304514
15000,Gade- og allétræer,Lind,2003,Østerbro,Strandboulevarden,Midterrabat,12.586328429016755,55.706226954538096
15502,Gade- og allétræer,Platan,2009,Østerbro,Østbanegade,Siderabat,12.591219129695222,55.702550032785425
16380,Gade- og allétræer,Røn,2003,Østerbro,Rønnegade,Fortov,12.557539619565693,55.70822821358178
16393,Gade- og allétræer,Lind,2003,Østerbro,Bellmans Plads,Fortov,12.572437737315022,55.71596607198758
16634,Gade- og allétræer,Røn,2005,Østerbro,Sankt Kjelds Gade,Fortov,12.567689095365406,55.70760288308202
16642,Gade- og allétræer,Lind,2002,Østerbro,Borgmester Jensens Allé,Fortov,12.574944505067021,55.70802288614001
16643,Gade- og allétræer,Lind,2002,Østerbro,Borgmester Jensens Allé,Fortov,12.57479931815746,55.70793648405673
1050,Gade- og allétræer,Lind,2001,Brønshøj-Husum,Frederikssundsvej,Vejareal,12.484809067013884,55.708012371568884
17018,Gade- og allétræer,Ask,2005,Østerbro,Rothesgade,Fortov,12.580025316472115,55.70361297972611
1115,Gade- og allétræer,Eg,2005,Vanløse,Jyllingevej,Fortov,12.49410005580676,55.69363233463863
1714,Gade- og allétræer,Tretorn,2009,Valby,Valby Tingsted,Vejareal,12.514590174649692,55.665068422619015
1715,Gade- og allétræer,Tretorn,2009,Valby,Valby Tingsted,Vejareal,12.514578863741939,55.66512115269826
11144,Gade- og allétræer,Lind,2010,Østerbro,Blegdamsvej,Vejareal,12.571891839014816,55.696750351398414
18751,Gade- og allétræer,Pære,2005,Østerbro,Kildevældsgade,Vejareal,12.576041753400892,55.71468774338148
740,Gade- og allétræer,Lind,2012,Brønshøj-Husum,Frederikssundsvej,Vejareal,12.475423824717149,55.711154073623334
97640,Gade- og allétræer,Ask,2000,Amager Øst,Moselgade,Vejareal,12.612925328105169,55.66207602880007
97708,Gade- og allétræer,Hestekastanie,2020,Valby,Valgårdsvej,Fortov,12.518798778705973,55.661223349567145
20004,Gade- og allétræer,Platan,2007,Østerbro,Saabyesvej,Fortov,12.583682054158649,55.69884810623229
20127,Gade- og allétræer,Røn,2009,Amager Øst,Store Mølle Vej,Vejareal,12.599174846318883,55.666944953567125
20013,Gade- og allétræer,Robinie,2007,Nørrebro,Valhalsgade,Fortov,12.549745551624905,55.70317933687532
20847,Gade- og allétræer,Platan,2008,Indre By,H.C. Andersens Boulevard,Vejareal,12.570089691597218,55.674482703937926
20848,Gade- og allétræer,Platan,2008,Indre By,H.C. Andersens Boulevard,Vejareal,12.569895450252899,55.67456897928928
20849,Gade- og allétræer,Platan,2008,Indre By,H.C. Andersens Boulevard,Vejareal,12.569708679534111,55.67466385460726
20819,Gade- og allétræer,Platan,2008,Bispebjerg,Tomsgårdsvej,Vejareal,12.529843663537674,55.710983914465366
20820,Gade- og allétræer,Platan,2008,Bispebjerg,Tomsgårdsvej,Vejareal,12.529575274091886,55.71085653758698
20894,Formede træer,Platan,2007,Østerbro,F.F. Ulriks Gade,Torv og plads,12.559774900335606,55.711065865765455
20895,Formede træer,Platan,2007,Østerbro,F.F. Ulriks Gade,Torv og plads,12.55980495898221,55.7110084624034
20896,Formede træer,Platan,2007,Østerbro,F.F. Ulriks Gade,Torv og plads,12.559791249311099,55.71103535267835
20899,Formede træer,Platan,2007,Østerbro,F.F. Ulriks Gade,Torv og plads,12.559828384312647,55.711100307338604
20900,Formede træer,Platan,2007,Østerbro,F.F. Ulriks Gade,Torv og plads,12.55983818142326,55.7110745492395
20901,Formede træer,Platan,2007,Østerbro,F.F. Ulriks Gade,Torv og plads,12.559850553020746,55.711049450344476
20902,Formede træer,Platan,2007,Østerbro,F.F. Ulriks Gade,Torv og plads,12.55986725572503,55.71102127143769
4142,Gade- og allétræer,Robinie,2007,Nørrebro,Sandbjerggade,Fortov,12.539659535870562,55.695272089555324
4143,Gade- og allétræer,Robinie,2007,Nørrebro,Sandbjerggade,Fortov,12.539658054524882,55.69533119914293
4144,Gade- og allétræer,Robinie,2007,Nørrebro,Sandbjerggade,Fortov,12.539657140356747,55.69538963373429
4154,Gade- og allétræer,Røn,2009,Nørrebro,Sandbjerggade,Fortov,12.53979750366677,55.69533566737483
4235,Gade- og allétræer,Robinie,2007,Nørrebro,Sandbjerggade,Fortov,12.539705187053578,55.69685169818031
21351,Private træer,Røn,2012,Valby,Vilhelm Thomsens Allé,Fortov,12.50592494320274,55.65999348213021
21352,Private træer,Røn,2014,Valby,Vilhelm Thomsens Allé,Fortov,12.505816939034878,55.66002382266952
21381,Private træer,Røn,2002,Valby,Vilhelm Thomsens Allé,Fortov,12.50545349990315,55.66007300768265
14832,Gade- og allétræer,Lind,2003,Indre By,Strandboulevarden,Midterrabat,12.590715335022368,55.69723956807103
4589,Gade- og allétræer,Platan,2012,Bispebjerg,Tagensvej,Vejareal,12.535935579917192,55.71266534811317
23885,Gade- og allétræer,Robinie,2009,Amager Vest,Englandsvej,Siderabat,12.598132411409068,55.64699974793734
24993,Gade- og allétræer,Robinie,2011,Amager Vest,Englandsvej,Siderabat,12.598918035628843,55.64156939154922
25003,Gade- og allétræer,Robinie,2009,Amager Vest,Englandsvej,Siderabat,12.599193255230885,55.640712131383836
25008,Gade- og allétræer,Robinie,2009,Amager Vest,Englandsvej,Siderabat,12.599419601871707,55.640016517718436
25011,Gade- og allétræer,Robinie,2009,Amager Vest,Englandsvej,Siderabat,12.599211294195483,55.639994984609245
25030,Formede træer,Platan,2007,Østerbro,F.F. Ulriks Gade,Torv og plads,12.559760561866273,55.71109322218139
1716,Gade- og allétræer,Tretorn,2009,Valby,Valby Tingsted,Vejareal,12.514699833340941,55.665079094607094
1717,Gade- og allétræer,Tretorn,2009,Valby,Valby Tingsted,Vejareal,12.514682285422287,55.66512882459237
23802,Gade- og allétræer,Røn,2000,Valby,Eschrichtsvej,Vejareal,12.500917487449934,55.66244225680936
50244,Gade- og allétræer,Røn,2012,Østerbro,Sankt Kjelds Gade,Fortov,12.567249462259907,55.70836278698034
54056,Gade- og allétræer,Platan,2000,Østerbro,Århusgade,Torv og plads,12.587809368752367,55.707237935138444
54057,Gade- og allétræer,Platan,2000,Østerbro,Århusgade,Torv og plads,12.587885605054089,55.70707705170849
54058,Gade- og allétræer,Platan,2000,Østerbro,Århusgade,Torv og plads,12.587871979989547,55.70711217030636
54059,Gade- og allétræer,Platan,2000,Østerbro,Århusgade,Torv og plads,12.587859686948121,55.707143445002124
54060,Gade- og allétræer,Platan,2000,Østerbro,Århusgade,Torv og plads,12.587841730776749,55.70717726342451
54061,Gade- og allétræer,Platan,2000,Østerbro,Århusgade,Torv og plads,12.587825209606747,55.70720392671679
54062,Gade- og allétræer,Platan,2000,Østerbro,Århusgade,Torv og plads,12.587869046307699,55.707245701980334
54063,Gade- og allétræer,Platan,2000,Østerbro,Århusgade,Torv og plads,12.587901538804378,55.70718645328542
54064,Gade- og allétræer,Platan,2000,Østerbro,Århusgade,Torv og plads,12.587920826967979,55.7071487909537
54065,Gade- og allétræer,Platan,2000,Østerbro,Århusgade,Torv og plads,12.587937755662267,55.70712213683359
54066,Gade- og allétræer,Platan,2000,Østerbro,Århusgade,Torv og plads,12.587951163068928,55.707084646506864
20845,Gade- og allétræer,Platan,2008,Indre By,H.C. Andersens Boulevard,Vejareal,12.570424906483938,55.674304565219124
8606,Gade- og allétræer,Platan,2008,Indre By,H.C. Andersens Boulevard,Vejareal,12.570847598290978,55.67444753989108
56668,Gade- og allétræer,Æble,2016,Indre By,Skovgaardsgade,Vejareal,12.57475548032114,55.692573610040036
56464,Gade- og allétræer,Platan,2013,Nørrebro,Tagensvej,Siderabat,12.544018084010716,55.7053078735316
56465,Gade- og allétræer,Røn,2013,Nørrebro,Ørholmgade,Fortov,12.540371822582594,55.69600002834914
56992,Gade- og allétræer,Robinie,2013,Indre By,Gothersgade,Fortov,12.58393312794117,55.68188933540936
56993,Gade- og allétræer,Robinie,2013,Indre By,Gothersgade,Fortov,12.5841592884331,55.68182620348313
57760,Gade- og allétræer,El,2013,Amager Vest,Ørestads Boulevard,Vejareal,12.584573409203571,55.66229450438532
57761,Gade- og allétræer,Kirsebær/Blomme,2009,Amager Vest,Bergthorasgade,Vejareal,12.577356740867023,55.665245491805386
58659,Gade- og allétræer,Lind,2013,Indre By,Vesterbrogade,Fortov,12.566738469418365,55.67550879836899
58660,Gade- og allétræer,Lind,2013,Indre By,Vesterbrogade,Fortov,12.56682951145133,55.675541753451476
58661,Gade- og allétræer,Lind,2013,Indre By,Vesterbrogade,Fortov,12.567112793832756,55.67564738011198
58642,Gade- og allétræer,Lind,2013,Indre By,Vesterbrogade,Fortov,12.566459766412303,55.67540734145882
58644,Gade- og allétræer,Lind,2013,Indre By,Vesterbrogade,Fortov,12.566928649438854,55.675577156868414
58664,Gade- og allétræer,Lind,2013,Indre By,Vesterbrogade,Fortov,12.567295744980148,55.675714157133505
58665,Gade- og allétræer,Lind,2013,Indre By,Vesterbrogade,Fortov,12.565180723647698,55.67493311062328
58666,Gade- og allétræer,Lind,2013,Indre By,Vesterbrogade,Fortov,12.564708098928676,55.67476427701275
58667,Gade- og allétræer,Lind,2013,Indre By,Vesterbrogade,Fortov,12.564895119247286,55.6748306414877
58668,Gade- og allétræer,Lind,2013,Indre By,Vesterbrogade,Fortov,12.564804447282501,55.67479879390957
58669,Gade- og allétræer,Lind,2013,Indre By,Vesterbrogade,Fortov,12.564988923864647,55.6748647598213
58670,Gade- og allétræer,Lind,2013,Indre By,Vesterbrogade,Fortov,12.565081809126509,55.674897960055425
58732,Gade- og allétræer,Robinie,2013,Indre By,Kalvebod Brygge,Torv og plads,12.574957388376257,55.66896246409279
58733,Gade- og allétræer,Robinie,2013,Indre By,Kalvebod Brygge,Torv og plads,12.574978166432922,55.668998698888466
58734,Gade- og allétræer,Robinie,2013,Indre By,Kalvebod Brygge,Torv og plads,12.575015928153702,55.66900591910136
58765,Gade- og allétræer,Pære,2014,Indre By,Burmeistersgade,Vejareal,12.59845136628299,55.67544415187143
60708,Gade- og allétræer,Platan,2005,Indre By,Bernstorffsgade,Fortov,12.570915632546978,55.6695097339337
71899,Formede træer,Lind,2015,Indre By,Bremerholm,Torv og plads,12.582757020903584,55.67941936848695
71901,Gade- og allétræer,Pære,2015,Indre By,Krusemyntegade,Vejareal,12.58486999967693,55.68842535153647
71902,Gade- og allétræer,Pære,2015,Indre By,Krusemyntegade,Vejareal,12.585265607557986,55.688318920287536
76908,Gade- og allétræer,Løn,2005,Indre By,Frederiksholms Kanal,Siderabat,12.578534821138943,55.673724568212904
76909,Gade- og allétræer,Røn,2005,Indre By,Frederiksholms Kanal,Siderabat,12.578483595784208,55.67377426213815
76911,Gade- og allétræer,Birk,2005,Indre By,Frederiksholms Kanal,Siderabat,12.579169929502871,55.67317213489365
79074,Gade- og allétræer,Æble,2016,Indre By,Skovgaardsgade,Vejareal,12.574821371807516,55.692606853111286
11196,Gade- og allétræer,Lind,2010,Østerbro,Blegdamsvej,Vejareal,12.575046240848488,55.69819297190577
79646,Gade- og allétræer,Lind,2016,Indre By,Øster Voldgade,Fortov,12.577306615676026,55.68711509567347
79647,Gade- og allétræer,Lind,2016,Indre By,Øster Voldgade,Fortov,12.576256697888155,55.686473638517064
79714,Gade- og allétræer,Tjørn,2000,Valby,Søndermarksvej,Vejareal,12.52512417982096,55.66563013389214
79715,Gade- og allétræer,Tjørn,2000,Valby,Søndermarksvej,Vejareal,12.524824238248032,55.66632476534232
79651,Gade- og allétræer,Lind,2016,Indre By,Stockholmsgade,Fortov,12.583446992105117,55.69257128615845
79841,Formede træer,Lind,2010,Østerbro,Vejrøgade,Fortov,12.5675197837602,55.70875222393014
79892,Gade- og allétræer,Lind,2000,Østerbro,Vejrøgade,Fortov,12.568527750285693,55.708963540000845
79925,Gade- og allétræer,Lind,2005,Østerbro,Bechgaardsgade,Vejareal,12.568202085034338,55.71220207484846
79970,Gade- og allétræer,Platan,2016,Indre By,Nybrogade,Fortov,12.575563437954342,55.675724233034074
79998,Gade- og allétræer,Lind,2005,Østerbro,Askøgade,Fortov,12.56641689340524,55.71274356129708
80061,Gade- og allétræer,Lind,2010,Østerbro,Drejøgade,Fortov,12.571798143899713,55.709652620441105
80083,Gade- og allétræer,Løn,2013,Østerbro,Hjortøgade,Fortov,12.575363001181978,55.710706126433394
80102,Gade- og allétræer,Røn,2015,Østerbro,Reersøgade,Fortov,12.574421431190492,55.71074091037921
80120,Gade- og allétræer,Lind,2016,Østerbro,Drejøgade,Fortov,12.571399378690831,55.71147669426119
80121,Gade- og allétræer,Lind,2016,Østerbro,Drejøgade,Fortov,12.571352631274586,55.71156199651111
11157,Gade- og allétræer,Lind,2010,Østerbro,Blegdamsvej,Vejareal,12.573026994731745,55.6973574376146
16896,Gade- og allétræer,Platan,2013,Nørrebro,Tagensvej,Siderabat,12.542634575785659,55.70608206347773
9232,Gade- og allétræer,Platan,2007,Nørrebro,Ægirsgade,Fortov,12.55035826967556,55.701693719244396
12012,Gade- og allétræer,Platan,2009,Østerbro,Tuborgvej,Siderabat,12.565003495356532,55.72773504519399
9432,Gade- og allétræer,Robinie,2006,Nørrebro,Sjællandsgade,Cykelsti,12.556495837319105,55.695424800746466
9620,Gade- og allétræer,Lind,2005,Nørrebro,Haraldsgade,Cykelsti,12.554997755322468,55.70693104787302
80282,Gade- og allétræer,Bærmispel,2010,Nørrebro,Annekegade,Vejareal,12.554203440826798,55.705795267167254
80283,Gade- og allétræer,Bærmispel,2010,Nørrebro,Annekegade,Vejareal,12.554193221977162,55.705828104488155
80284,Gade- og allétræer,Bærmispel,2010,Nørrebro,Annekegade,Vejareal,12.55420683253001,55.7057842328306
80311,Gade- og allétræer,Æble,2014,Østerbro,Teglværksgade,Fortov,12.558949622330788,55.70744823904265
80312,Gade- og allétræer,Æble,2014,Østerbro,Teglværksgade,Fortov,12.558971279642469,55.70740951166072
10190,Gade- og allétræer,Robinie,2004,Bispebjerg,Strødamvej,Siderabat,12.555452485015893,55.717661352038895
10394,Gade- og allétræer,Lind,2005,Nørrebro,Blegdamsvej,Fortov,12.561498962307782,55.69120470686176
12251,Gade- og allétræer,Lind,2003,Østerbro,Ehlersvej,Siderabat,12.571974869780279,55.728186522774536
71932,Gade- og allétræer,Røn,2014,Amager Vest,Sverrigsgade,Fortov,12.597208026299844,55.663034904920295
80543,Gade- og allétræer,Røn,2000,Østerbro,Rudolph Berghs Gade,Vejareal,12.558039609394285,55.70962852660559
80544,Gade- og allétræer,Røn,2000,Østerbro,Rudolph Berghs Gade,Vejareal,12.557945800460725,55.709706590311534
80545,Gade- og allétræer,Røn,2000,Østerbro,Rudolph Berghs Gade,Vejareal,12.557710534566752,55.71016380543756
80546,Gade- og allétræer,Røn,2000,Østerbro,Rudolph Berghs Gade,Vejareal,12.55748925652745,55.710607129759616
80549,Gade- og allétræer,Røn,2000,Østerbro,F.F. Ulriks Gade,Vejareal,12.556758869089597,55.71054206325647
80552,Gade- og allétræer,Røn,2000,Østerbro,F.F. Ulriks Gade,Vejareal,12.557573886557055,55.71072293995397
80553,Gade- og allétræer,Røn,2000,Østerbro,F.F. Ulriks Gade,Vejareal,12.557598816532517,55.71067522105721
80554,Formede træer,Røn,2000,Østerbro,Rudolph Berghs Gade,Vejareal,12.557281526925193,55.71112568835472
80547,Gade- og allétræer,Røn,2000,Østerbro,F.F. Ulriks Gade,Vejareal,12.557405558951496,55.71064538209118
80556,Formede træer,Røn,2010,Østerbro,Rudolph Berghs Gade,Vejareal,12.557046349990587,55.71150338421284
80557,Gade- og allétræer,Røn,2000,Østerbro,Valdemar Holmers Gade,Vejareal,12.55784952976165,55.71163110820028
80559,Gade- og allétræer,Røn,2000,Østerbro,Valdemar Holmers Gade,Vejareal,12.558274587425807,55.71087951355594
80560,Gade- og allétræer,Røn,2000,Østerbro,F.F. Ulriks Gade,Vejareal,12.55818387936846,55.71082196368485
80561,Gade- og allétræer,Røn,2000,Østerbro,F.F. Ulriks Gade,Vejareal,12.558204012646662,55.71077180158976
80562,Gade- og allétræer,Røn,2005,Østerbro,F.F. Ulriks Gade,Vejareal,12.558418218251244,55.71080493816989
80563,Gade- og allétræer,Røn,2000,Østerbro,F.F. Ulriks Gade,Vejareal,12.558394868985191,55.710858708141174
80566,Formede træer,Røn,2000,Østerbro,Valdemar Holmers Gade,Vejareal,12.558502153612935,55.71032377398016
80568,Gade- og allétræer,Røn,2000,Østerbro,Valdemar Holmers Gade,Vejareal,12.558677497887107,55.70998178165202
80569,Gade- og allétræer,Røn,2000,Østerbro,Valdemar Holmers Gade,Vejareal,12.558767533526597,55.70989747541488
80570,Gade- og allétræer,Røn,2000,Østerbro,Valdemar Holmers Gade,Vejareal,12.559025472878222,55.709423318771776
80573,Formede træer,Røn,2000,Østerbro,Engelstedsgade,Vejareal,12.559298443985693,55.71027862425969
80575,Gade- og allétræer,Røn,2005,Østerbro,F.F. Ulriks Gade,Vejareal,12.559082580138956,55.71096735117126
80577,Gade- og allétræer,Røn,2000,Østerbro,Engelstedsgade,Vejareal,12.55901000443699,55.710849336270314
80579,Gade- og allétræer,Røn,2000,Østerbro,F.F. Ulriks Gade,Vejareal,12.558908937118796,55.71088319443543
80581,Gade- og allétræer,Røn,2005,Østerbro,Engelstedsgade,Vejareal,12.558792628134192,55.711399759377144
80582,Gade- og allétræer,Røn,2005,Østerbro,Engelstedsgade,Vejareal,12.558561933584382,55.711739554629816
80583,Gade- og allétræer,Røn,2010,Østerbro,H.P. Ørums Gade,Ikke registreret,12.559223602290064,55.711850414456634
80584,Gade- og allétræer,Røn,2010,Østerbro,H.P. Ørums Gade,Ikke registreret,12.559348966331875,55.71160258893517
80585,Gade- og allétræer,Røn,2010,Østerbro,H.P. Ørums Gade,Ikke registreret,12.5594602634995,55.71148775601768
80586,Gade- og allétræer,Røn,2010,Østerbro,H.P. Ørums Gade,Ikke registreret,12.559612253858335,55.71118168725429
80614,Formede træer,Røn,2016,Østerbro,Marthagade,Fortov,12.5696199735393,55.71417032146837
80618,Formede træer,Røn,2016,Østerbro,Marthagade,Fortov,12.569609357249188,55.71421573019429
80645,Gade- og allétræer,Æble,2016,Østerbro,Thomas Laubs Gade,Vejareal,12.571934990145937,55.7144169221655
80646,Gade- og allétræer,Æble,2016,Østerbro,Thomas Laubs Gade,Vejareal,12.571736505484445,55.71440198948121
80647,Gade- og allétræer,Æble,2016,Østerbro,Thomas Laubs Gade,Vejareal,12.57170332380907,55.71452354864172
80648,Gade- og allétræer,Æble,2016,Østerbro,Thomas Laubs Gade,Vejareal,12.571677524788832,55.71462136249099
80649,Gade- og allétræer,Æble,2016,Østerbro,Thomas Laubs Gade,Vejareal,12.571897580800023,55.71457417313212
80650,Gade- og allétræer,Æble,2016,Østerbro,Thomas Laubs Gade,Vejareal,12.571847286409977,55.714755546701184
80652,Gade- og allétræer,Æble,2016,Østerbro,Thomas Laubs Gade,Vejareal,12.571751560512553,55.71508673154492
80659,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.570766470825742,55.71333015801303
80660,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.570739295236606,55.71343193344558
80661,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.57071849343074,55.71348940393747
80662,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.570704530664113,55.71354569493368
80663,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.570690567860652,55.713601985928406
80664,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.57067269429312,55.71365348859083
80665,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.570664945414816,55.713701755266825
80666,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.57064800015509,55.71374440702241
80667,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.570636037231498,55.713803581093295
80668,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.570621717041629,55.71385596075243
80669,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.570615075067584,55.71389733218634
80670,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.57059382634764,55.71394991349879
80671,Formede træer,Lind,2000,Østerbro,Helsingborggade,Fortov,12.570752240262209,55.71338351551801
80675,Gade- og allétræer,Røn,2010,Østerbro,H.C. Lumbyes Gade,Vejareal,12.573123775990313,55.71370831772697
80676,Gade- og allétræer,Røn,2010,Østerbro,H.C. Lumbyes Gade,Vejareal,12.573000684456368,55.71387220351525
80677,Gade- og allétræer,Æble,2016,Østerbro,H.C. Lumbyes Gade,Vejareal,12.573075326824119,55.71388130450358
80690,Gade- og allétræer,Æble,2015,Østerbro,Weysesgade,Vejareal,12.575694553023967,55.7141163854027
80692,Gade- og allétræer,Æble,2015,Østerbro,Weysesgade,Vejareal,12.575742744066215,55.71394437608399
80693,Gade- og allétræer,Æble,2015,Østerbro,Weysesgade,Vejareal,12.575667860974999,55.713942146758384
82414,Gade- og allétræer,Elm,2016,Valby,Carl Jacobsens Vej,Vejareal,12.52670221682446,55.65209596155892
16216,Gade- og allétræer,Lind,2003,Nørrebro,Jagtvej,Fortov,12.546114936737451,55.69182367295884
16322,Gade- og allétræer,Eg,2009,Nørrebro,Fensmarkgade,Vejareal,12.55738480850675,55.696607210291226
16325,Gade- og allétræer,Eg,2009,Nørrebro,Guldbergsgade,Vejareal,12.555092578347466,55.693575865800945
16375,Gade- og allétræer,Robinie,2003,Nørrebro,Rådmandsgade,Vejareal,12.550909425588827,55.699876628624345
14775,Gade- og allétræer,Røn,2009,Østerbro,Livjægergade,Fortov,12.586117051175915,55.69945150543676
18746,Gade- og allétræer,Kornel,2005,Nørrebro,Peter Fabers Gade,Vejareal,12.555489897009437,55.69114936758498
18747,Gade- og allétræer,Kornel,2005,Nørrebro,Peter Fabers Gade,Vejareal,12.555529410284654,55.691093043027145
18748,Gade- og allétræer,Kornel,2005,Nørrebro,Peter Fabers Gade,Vejareal,12.55556531243106,55.69111479868766
15208,Gade- og allétræer,Platan,2005,Indre By,Østbanegade,Siderabat,12.591802583043473,55.6969535271581
19443,Gade- og allétræer,Avnbøg,2009,Amager Vest,Leifsgade,Vejareal,12.58140565564139,55.66510379806251
19561,Gade- og allétræer,Robinie,2004,Amager Vest,Romsdalsgade,Fortov,12.601878417568244,55.65953204939954
19567,Gade- og allétræer,Robinie,2004,Amager Vest,Romsdalsgade,Fortov,12.601879898165972,55.6595958722771
